"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	2	80	10	5	2	207379	1284581	287489	0.223800	0.241990	TS	Wp-methodST	4	Mealy_R80_10_Wkiyf.fsm"
"0	2	80	10	5	2	244239	1512758	324349	0.214409	0.266459	TS	HSI-method	5	Mealy_R80_10_Wkiyf.fsm"
"0	2	80	10	5	2	91657	747304	349054	0.467084	0.152497	TS	HSI-methodST	6	Mealy_R80_10_Wkiyf.fsm"
"0	2	80	10	5	2	105774	821109	323387	0.393842	0.564974	TS	H-method	7	Mealy_R80_10_Wkiyf.fsm"
"0	2	80	10	5	2	115684	960191	440939	0.459220	5.409078	TS	SPY-method	8	Mealy_R80_10_Wkiyf.fsm"
"0	2	80	10	5	2	91657	747304	349054	0.467084	0.169475	TS	SPY-methodST	9	Mealy_R80_10_Wkiyf.fsm"
"0	2	80	10	5	2	88233	706453	320366	0.453485	84.345008	TS	SPYH-method	10	Mealy_R80_10_Wkiyf.fsm"
"0	2	80	10	5	2	40505	682076	521428	0.764472	759.853226	TS	S-method	11	Mealy_R80_10_Wkiyf.fsm"
"0	2	80	10	5	0	4037	18198	5644	0.310144	0.016921	TS	SVS-method	0	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	4326	18360	5126	0.279194	0.007299	TS	W-method	1	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	4326	18360	5126	0.279194	0.007866	TS	W-methodST	2	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	2255	9571	3055	0.319193	0.006747	TS	Wp-method	3	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	2271	9636	3071	0.318701	0.006390	TS	Wp-methodST	4	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	2586	10975	3386	0.308519	0.003431	TS	HSI-method	5	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	761	4884	3210	0.657248	0.004646	TS	HSI-methodST	6	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	1444	7526	3299	0.438347	0.008222	TS	H-method	7	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	1477	7713	3807	0.493582	0.004388	TS	SPY-method	8	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	761	4884	3210	0.657248	0.005452	TS	SPY-methodST	9	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	1004	5832	3356	0.575446	0.015767	TS	SPYH-method	10	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	301	4417	3880	0.878424	0.180202	TS	S-method	11	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	40251	221423	56338	0.254436	0.058387	TS	SVS-method	0	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	43260	226860	51270	0.225998	0.046039	TS	W-method	1	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	43260	226860	51270	0.225998	0.046570	TS	W-methodST	2	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	22581	118429	30591	0.258307	0.030629	TS	Wp-method	3	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	22693	119034	30703	0.257935	0.027737	TS	Wp-methodST	4	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	25943	136078	33953	0.249511	0.026863	TS	HSI-method	5	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	7612	56523	32149	0.568777	0.015733	TS	HSI-methodST	6	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	12677	82252	32611	0.396477	0.057870	TS	H-method	7	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	13362	89839	41646	0.463563	0.088677	TS	SPY-method	8	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	7612	56523	32149	0.568777	0.019500	TS	SPY-methodST	9	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	8343	60929	32710	0.536854	0.749925	TS	SPYH-method	10	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	1	3347	52072	42693	0.819884	5.190319	TS	S-method	11	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	402562	2617030	563417	0.215289	0.559627	TS	SVS-method	0	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	432600	2701200	512710	0.189808	0.517591	TS	W-method	1	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	432600	2701200	512710	0.189808	0.481920	TS	W-methodST	2	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	225564	1408460	305674	0.217027	0.294255	TS	Wp-method	3	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	226807	1416270	306917	0.216708	0.268484	TS	Wp-methodST	4	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	259206	1618596	339316	0.209636	0.284600	TS	HSI-method	5	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	76091	641293	321562	0.501428	0.138604	TS	HSI-methodST	6	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	103711	829687	329670	0.397343	0.599351	TS	H-method	7	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	121854	1006125	452718	0.449962	6.992260	TS	SPY-method	8	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	76091	641293	321562	0.501428	0.156531	TS	SPY-methodST	9	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	84174	692766	325984	0.470554	88.627814	TS	SPYH-method	10	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	2	34936	603365	470193	0.779285	669.943939	TS	S-method	11	Mealy_R80_10_htOi5.fsm"
"0	2	80	10	5	0	3591	16148	5232	0.324003	0.015375	TS	SVS-method	0	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	4326	18306	5126	0.280017	0.006926	TS	W-method	1	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	4326	18306	5126	0.280017	0.006918	TS	W-methodST	2	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	2162	9149	2962	0.323751	0.005357	TS	Wp-method	3	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	2136	9034	2936	0.324994	0.005540	TS	Wp-methodST	4	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	2530	10704	3330	0.311099	0.002999	TS	HSI-method	5	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	799	5063	3279	0.647640	0.003753	TS	HSI-methodST	6	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	1342	6974	3185	0.456696	0.006213	TS	H-method	7	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	1516	7740	3739	0.483075	0.004258	TS	SPY-method	8	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	799	5063	3279	0.647640	0.003766	TS	SPY-methodST	9	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	959	5687	3356	0.590118	0.014870	TS	SPYH-method	10	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	322	4601	3993	0.867855	0.193334	TS	S-method	11	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	36150	198657	52552	0.264536	0.059100	TS	SVS-method	0	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	43260	226320	51270	0.226538	0.050152	TS	W-method	1	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	43260	226320	51270	0.226538	0.047766	TS	W-methodST	2	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	21604	113021	29614	0.262022	0.028863	TS	Wp-method	3	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	21351	111689	29361	0.262882	0.026719	TS	Wp-methodST	4	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	25223	131964	33233	0.251834	0.028215	TS	HSI-method	5	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	7927	58267	32702	0.561244	0.016587	TS	HSI-methodST	6	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	12330	80101	32220	0.402242	0.054211	TS	H-method	7	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	13401	89017	41007	0.460665	0.090856	TS	SPY-method	8	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	7927	58267	32702	0.561244	0.019260	TS	SPY-methodST	9	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	8026	58798	32131	0.546464	1.089227	TS	SPYH-method	10	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	1	3517	53542	43637	0.815005	5.655152	TS	S-method	11	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	361424	2347666	525539	0.223856	0.529363	TS	SVS-method	0	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	432600	2695800	512710	0.190188	0.565035	TS	W-method	1	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	432600	2695800	512710	0.190188	0.535805	TS	W-methodST	2	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	215966	1345693	296076	0.220017	0.319983	TS	Wp-method	3	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	213422	1329857	293532	0.220724	0.287614	TS	Wp-methodST	4	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	252384	1572579	332494	0.211432	0.316268	TS	HSI-method	5	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	79355	662765	327305	0.493848	0.163294	TS	HSI-methodST	6	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	93893	751902	319121	0.424418	0.576911	TS	H-method	7	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	124490	1008291	444177	0.440525	8.069785	TS	SPY-method	8	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	79355	662765	327305	0.493848	0.181998	TS	SPY-methodST	9	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	81026	668624	320749	0.479715	158.235254	TS	SPYH-method	10	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	2	37325	620708	477245	0.768872	726.044310	TS	S-method	11	Mealy_R80_10_OxDt4.fsm"
"0	2	80	10	5	0	3490	15663	5076	0.324076	0.036967	TS	SVS-method	0	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	4326	18306	5126	0.280017	0.006333	TS	W-method	1	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	3605	15255	4405	0.288758	0.005837	TS	W-methodST	2	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	2237	9480	3037	0.320359	0.005313	TS	Wp-method	3	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	2046	8668	2846	0.328334	0.005218	TS	Wp-methodST	4	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	2523	10681	3323	0.311113	0.002899	TS	HSI-method	5	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	949	5848	3574	0.611149	0.003831	TS	HSI-methodST	6	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	1407	7339	3297	0.449244	0.006148	TS	H-method	7	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	1491	7665	3715	0.484671	0.004150	TS	SPY-method	8	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	949	5848	3574	0.611149	0.003993	TS	SPY-methodST	9	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	1033	5961	3402	0.570710	0.014808	TS	SPYH-method	10	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	332	5136	4493	0.874805	0.217601	TS	S-method	11	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	35254	193242	51151	0.264699	0.056410	TS	SVS-method	0	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	43260	226320	51270	0.226538	0.051045	TS	W-method	1	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	36050	188600	44060	0.233616	0.042782	TS	W-methodST	2	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	22326	116768	30336	0.259797	0.032421	TS	Wp-method	3	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	20475	107110	28485	0.265942	0.026754	TS	Wp-methodST	4	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	25214	131851	33224	0.251981	0.025700	TS	HSI-method	5	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	9470	67808	35654	0.525808	0.016871	TS	HSI-methodST	6	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	11915	77670	32638	0.420214	0.053210	TS	H-method	7	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	13080	87866	40746	0.463729	0.092135	TS	SPY-method	8	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	9470	67808	35654	0.525808	0.020836	TS	SPY-methodST	9	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	9042	64958	33323	0.512993	1.218479	TS	SPYH-method	10	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	1	3764	60779	49389	0.812600	6.961426	TS	S-method	11	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	352251	2283341	511321	0.223935	0.524749	TS	SVS-method	0	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	432600	2695800	512710	0.190188	0.575141	TS	W-method	1	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	360500	2246500	440610	0.196132	0.465645	TS	W-methodST	2	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	223638	1393623	303748	0.217956	0.316700	TS	Wp-method	3	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	204936	1277216	285046	0.223178	0.280648	TS	Wp-methodST	4	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	252736	1574873	332846	0.211348	0.312050	TS	HSI-method	5	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	94754	773400	356838	0.461389	0.194418	TS	HSI-methodST	6	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	104086	818369	329196	0.402259	0.599971	TS	H-method	7	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	119049	987596	446614	0.452223	7.826223	TS	SPY-method	8	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	94754	773400	356838	0.461389	0.200175	TS	SPY-methodST	9	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	90623	742964	332788	0.447919	263.930031	TS	SPYH-method	10	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	2	41658	703340	533812	0.758967	945.153458	TS	S-method	11	Mealy_R80_10_MH4sc.fsm"
"0	2	80	10	5	0	3673	16643	5325	0.319954	0.041799	TS	SVS-method	0	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	3605	15390	4405	0.286225	0.005816	TS	W-method	1	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	3605	15390	4405	0.286225	0.005438	TS	W-methodST	2	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	2273	9693	3073	0.317033	0.005304	TS	Wp-method	3	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	2118	9044	2918	0.322645	0.005269	TS	Wp-methodST	4	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	2517	10747	3317	0.308644	0.002801	TS	HSI-method	5	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	901	5641	3491	0.618862	0.003770	TS	HSI-methodST	6	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	1306	6798	3202	0.471021	0.005892	TS	H-method	7	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	1468	7636	3743	0.490178	0.004318	TS	SPY-method	8	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	901	5641	3491	0.618862	0.004029	TS	SPY-methodST	9	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	998	5805	3339	0.575194	0.015188	TS	SPYH-method	10	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	316	5052	4442	0.879256	0.232566	TS	S-method	11	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	37028	204639	53543	0.261646	0.058733	TS	SVS-method	0	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	36050	189950	44060	0.231956	0.041906	TS	W-method	1	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	36050	189950	44060	0.231956	0.039937	TS	W-methodST	2	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	22728	119734	30738	0.256719	0.031747	TS	Wp-method	3	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	21222	111833	29232	0.261390	0.027070	TS	Wp-methodST	4	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	25238	132983	33248	0.250017	0.025859	TS	HSI-method	5	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	9071	65876	35064	0.532273	0.016417	TS	HSI-methodST	6	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	12293	79169	31738	0.400889	0.052293	TS	H-method	7	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	12874	87987	41542	0.472138	0.094470	TS	SPY-method	8	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	9071	65876	35064	0.532273	0.019492	TS	SPY-methodST	9	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	8591	62170	32380	0.520830	1.052255	TS	SPYH-method	10	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	1	4167	60220	47526	0.789206	6.260266	TS	S-method	11	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	370239	2416459	535481	0.221597	0.589102	TS	SVS-method	0	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	360500	2260000	440610	0.194960	0.497663	TS	W-method	1	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	360500	2260000	440610	0.194960	0.453161	TS	W-methodST	2	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	227343	1425193	307453	0.215727	0.318858	TS	Wp-method	3	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	212085	1329675	292195	0.219749	0.283505	TS	Wp-methodST	4	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	252628	1583824	332738	0.210085	0.313996	TS	HSI-method	5	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	90795	750602	350985	0.467605	0.185701	TS	HSI-methodST	6	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	98828	779652	321089	0.411836	0.594206	TS	H-method	7	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	118333	992770	452791	0.456089	8.386507	TS	SPY-method	8	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	90795	750602	350985	0.467605	0.197004	TS	SPY-methodST	9	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	87510	716210	325758	0.454836	153.959278	TS	SPYH-method	10	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	2	44860	692514	510238	0.736791	803.538199	TS	S-method	11	Mealy_R80_10_nS47M.fsm"
"0	2	80	10	5	0	3281	14945	4870	0.325861	0.014177	TS	SVS-method	0	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	3605	15525	4405	0.283736	0.005287	TS	W-method	1	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	3605	15525	4405	0.283736	0.005465	TS	W-methodST	2	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	2149	9256	2949	0.318604	0.005102	TS	Wp-method	3	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	2076	8940	2876	0.321700	0.005276	TS	Wp-methodST	4	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	2412	10378	3212	0.309501	0.002726	TS	HSI-method	5	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	842	5477	3481	0.635567	0.003784	TS	HSI-methodST	6	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	1333	7017	3230	0.460311	0.006000	TS	H-method	7	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	1422	7425	3598	0.484579	0.003819	TS	SPY-method	8	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	842	5477	3481	0.635567	0.003867	TS	SPY-methodST	9	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	969	5706	3286	0.575885	0.014469	TS	SPYH-method	10	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	312	4780	4165	0.871339	0.205497	TS	S-method	11	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	32642	181300	48556	0.267821	0.051510	TS	SVS-method	0	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	36050	191300	44060	0.230319	0.035833	TS	W-method	1	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	36050	191300	44060	0.230319	0.034972	TS	W-methodST	2	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	21554	114325	29564	0.258596	0.025408	TS	Wp-method	3	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	20836	110550	28846	0.260932	0.022907	TS	Wp-methodST	4	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	24183	128243	32193	0.251031	0.022140	TS	HSI-method	5	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	8449	63416	34884	0.550082	0.016031	TS	HSI-methodST	6	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	12013	78939	32081	0.406402	0.051959	TS	H-method	7	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	12736	85977	39459	0.458948	0.084537	TS	SPY-method	8	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	8449	63416	34884	0.550082	0.019783	TS	SPY-methodST	9	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	8497	62024	32476	0.523604	1.019362	TS	SPYH-method	10	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	1	3524	57701	47277	0.819345	7.132588	TS	S-method	11	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	326512	2139790	485622	0.226948	0.518808	TS	SVS-method	0	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	360500	2273500	440610	0.193803	0.440640	TS	W-method	1	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	360500	2273500	440610	0.193803	0.412181	TS	W-methodST	2	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	215328	1357867	295438	0.217575	0.273506	TS	Wp-method	3	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	208432	1314511	288542	0.219505	0.256741	TS	Wp-methodST	4	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	241448	1522639	321558	0.211185	0.263632	TS	HSI-method	5	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	84515	719551	349200	0.485303	0.147210	TS	HSI-methodST	6	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	99043	790083	322714	0.408456	0.572310	TS	H-method	7	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	116807	964345	427151	0.442944	7.199635	TS	SPY-method	8	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	84515	719551	349200	0.485303	0.162220	TS	SPY-methodST	9	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	87571	718757	326517	0.454280	153.496863	TS	SPYH-method	10	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	2	39463	666667	509274	0.763911	881.308980	TS	S-method	11	Mealy_R80_10_QSMjA.fsm"
"0	2	80	10	5	0	3575	16016	5233	0.326736	0.015047	TS	SVS-method	0	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	4326	18306	5126	0.280017	0.006423	TS	W-method	1	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	4326	18306	5126	0.280017	0.006636	TS	W-methodST	2	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	2165	9168	2965	0.323408	0.005534	TS	Wp-method	3	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	2147	9087	2947	0.324309	0.005529	TS	Wp-methodST	4	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	2446	10345	3246	0.313775	0.002831	TS	HSI-method	5	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	877	5353	3318	0.619839	0.003850	TS	HSI-methodST	6	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	1344	6988	3248	0.464797	0.006094	TS	H-method	7	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	1453	7489	3623	0.483776	0.004147	TS	SPY-method	8	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	877	5353	3318	0.619839	0.003970	TS	SPY-methodST	9	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	1049	5898	3304	0.560190	0.014791	TS	SPYH-method	10	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	0	273	4759	4267	0.896617	0.206714	TS	S-method	11	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	35841	196283	52393	0.266926	0.052781	TS	SVS-method	0	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	43260	226320	51270	0.226538	0.042739	TS	W-method	1	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	43260	226320	51270	0.226538	0.041167	TS	W-methodST	2	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	21613	113088	29623	0.261946	0.025311	TS	Wp-method	3	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	21465	112305	29475	0.262455	0.023508	TS	Wp-methodST	4	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	24530	128269	32540	0.253686	0.022425	TS	HSI-method	5	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	8737	62123	33153	0.533667	0.015817	TS	HSI-methodST	6	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	12095	77278	31813	0.411670	0.050859	TS	H-method	7	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	12874	86535	39921	0.461328	0.079293	TS	SPY-method	8	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	8737	62123	33153	0.533667	0.021284	TS	SPY-methodST	9	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	9182	63691	31936	0.501421	1.055459	TS	SPYH-method	10	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	1	3148	55928	46944	0.839365	6.678358	TS	S-method	11	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	2	358339	2320745	523889	0.225742	0.488345	TS	SVS-method	0	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	2	432600	2695800	512710	0.190188	0.493063	TS	W-method	1	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	2	432600	2695800	512710	0.190188	0.453858	TS	W-methodST	2	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	2	216366	1348419	296476	0.219869	0.265247	TS	Wp-method	3	Mealy_R80_10_cMFEy.fsm"
"0	2	80	10	5	2	214813	1338727	294923	0.220301	0.246607	TS	Wp-methodST	4	Mealy_R80_10_cMFEy.fsm"
